congress,chamber,year,month,day,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question
118,HOUSE,2024,04,12,2,236,186,0.151,-0.014,0.057,-1.267,-181.92,HR 7888,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,04,12,2,273,147,0.144,-0.108,0.091,-1.688,-140.266,HR 7888,Passed,Reforming Intelligence and Securing America Act,On Passage
118,HOUSE,2024,04,15,2,259,128,0.095,-0.138,0.112,-1.687,-121.991,HR 7888,Passed,Reforming Intelligence and Securing America Act,Table Motion to Reconsider
118,HOUSE,2024,04,15,2,382,11,-0.891,0.455,-0.742,-1.264,-25.981,HR 6408,Passed,To amend the Internal Revenue Code of 1986 to terminate the tax-exempt status of terrorist supporting organizations,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,15,2,383,11,-0.138,-0.876,-0.089,-1.715,-9.24,HR 5923,Passed,Iran-China Energy Sanctions Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,15,2,294,105,-0.087,-0.414,-0.194,-0.759,-84.937,HR 5921,Passed,No U.S. Financing for Iran Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,16,2,212,208,0.022,0.132,-0.715,0.079,-0.374,HRES 1149,Passed,"Providing for consideration of the bill H.R. 6323, H.R. 4691, H.R. 5947, H.R. 6046, and H.R. 4639; and providing for consideration of the resolution H. Res. 1143",On Ordering the Previous Question
118,HOUSE,2024,04,16,2,214,208,0.022,0.132,-0.715,0.079,-0.374,HRES 1149,Passed,"Providing for consideration of the bill H.R. 6323, H.R. 4691, H.R. 5947, H.R. 6046, and H.R. 4639; and providing for consideration of the resolution H. Res. 1143",On Agreeing to the Resolution
118,HOUSE,2024,04,16,2,419,4,0,0,0,0,0,HR 6245,Passed,Holding Iranian Leaders Accountable Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,16,2,408,13,-0.235,-0.834,-0.149,-1.698,-10.927,HR 6015,Passed,Iran Sanctions Accountability Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,16,2,419,4,0,0,0,0,0,HR 5917,Passed,Strengthening Tools to Counter the Use of Human Shields Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,04,16,2,410,13,0.182,-0.833,0.002,-1.676,-21.665,HR 4681,Passed,Illicit Captagon Trafficking Suppression Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,16,2,406,19,0.059,-0.834,-0.116,-1.661,-28.299,HR 6603,Passed,No Technology for Terror Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,16,2,391,34,0.197,-0.763,-0.126,-1.598,-52.843,HR 5826,Passed,No Paydays for Hostage-Takers Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,16,2,407,16,-0.062,-0.819,-0.116,-1.684,-19.991,HR 3033,Passed,Solidify Iran Sanctions Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,04,16,2,411,14,-0.048,-0.856,-0.106,-1.67,-17.344,HRES 288,Passed,"Urging the European Union to expeditiously designate the Islamic Revolutionary Guard Corps as a terrorist organization under Common Position 931, and for other purposes",On Motion to Suspend the Rules and Agree
118,HOUSE,2024,04,16,2,377,44,-0.526,-0.192,-0.618,-1.862,-54.911,HRES 883,Passed,"Expressing the sense of the House of Representatives that the slogan, “from the river to the sea, Palestine will be free” is antisemitic and its use must be condemned",On Motion to Suspend the Rules and Agree
118,HOUSE,2024,04,17,2,176,246,0.186,0.134,0.05,-0.959,-202.027,HR 4639,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,04,17,2,219,199,0.122,0.05,-0.046,0.95,-201.833,HR 4639,Passed,Fourth Amendment Is Not For Sale Act,On Passage
118,HOUSE,2024,04,17,2,285,135,-0.26,-0.129,-0.217,-0.424,-96.728,HR 6046,Passed,Standing Against Houthi Aggression Act,On Passage
118,HOUSE,2024,04,17,2,278,141,-0.173,-0.273,-0.204,-0.451,-95.153,HR 4691,Passed,Iran Sanctions Relief Review Act,On Passage
118,HOUSE,2024,04,17,2,259,160,-0.231,0.024,-0.241,-0.43,-78.53,HR 5947,Passed,"To provide for the rescission of certain waivers and licenses relating to Iran, and for other purposes",On Passage
118,HOUSE,2024,04,17,2,271,147,-0.148,-0.287,-0.204,-0.428,-92.129,HR 6323,Passed,Iran Counterterrorism Act,On Passage
118,HOUSE,2024,04,18,2,404,14,-0.859,0.511,-0.666,-1.086,-33.014,HRES 1143,Passed,Condemning Iran’s unprecedented drone and missile attack on Israel,On Agreeing to the Resolution
118,HOUSE,2024,04,19,2,316,94,0.495,-0.181,0.089,-1.054,-129.286,HRES 1160,Passed,Providing for consideration of the bills (H.R. 8034) Israel Security Supplemental Appropriations Act; (H.R. 8035) Ukraine Security Supplemental Appropriations Act; (H.R. 8036) Indo-Pacific Security Supplemental Appropriations Act; and (H.R. 8038) 21st Century Peace through Strength Act;,On Agreeing to the Resolution
118,HOUSE,2024,04,20,2,215,199,-0.049,0.138,-0.586,-0.978,-8.436,HR 3602,Failed,End the Border Catastrophe Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,20,2,249,167,-0.33,0.403,-0.304,-0.481,-68.955,HR 8038,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,04,20,2,360,58,0.338,-0.427,0.032,-1.153,-94.753,HR 8038,Passed,21st Century Peace through Strength Act,On Passage
118,HOUSE,2024,04,20,2,385,34,0.274,-0.871,0.182,-0.718,-52.211,HR 8036,Passed,"Indo-Pacific Security Supplemental Appropriations Act, 2024",On Passage
118,HOUSE,2024,04,20,2,105,319,0.094,-0.837,-0.265,0.687,-91.091,HR 8035,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,04,20,2,71,351,-0.027,-1,-0.314,1.148,-78.46,HR 8035,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,04,20,2,154,272,0.129,-0.715,-0.266,0.414,-85.213,HR 8035,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,04,20,2,88,336,0.092,-0.803,-0.286,0.902,-81.732,HR 8035,Failed,"Ukraine Security Supplemental Appropriations Act, 2024",On Motion to Recommit
118,HOUSE,2024,04,20,2,311,112,-0.03,-0.881,0.386,-1.175,-86.989,HR 8035,Passed,"Ukraine Security Supplemental Appropriations Act, 2024",On Passage
118,HOUSE,2024,04,20,2,366,58,1,-0.014,0.269,-1.438,-106.323,HR 8034,Passed,"Israel Security Supplemental Appropriations Act, 2024",On Passage
118,HOUSE,2024,04,29,2,341,48,0.325,-0.946,0.297,-0.646,-55.523,HR 4866,Passed,Fire Weather Development Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,29,2,354,36,0.338,-0.751,0.424,-1.42,-36.812,HR 4755,Passed,Privacy Enhancing Technology Research Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,30,2,402,6,0,0,0,0,0,HR 529,Passed,Extending Limits of U.S. Customs Waters Act,On Passage
118,HOUSE,2024,04,30,2,364,44,0.566,-0.333,0.246,-0.764,-51.402,HR 4824,Passed,Carbon Sequestration Collaboration Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,30,2,333,75,0.31,-0.951,0.307,-0.507,-76.406,HR 4877,Passed,Abandoned Well Remediation Research and Development Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,30,2,394,19,0.401,-0.916,0.178,-0.684,-38.47,HR 6093,Passed,Weather Act Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,30,2,403,10,0,0,0,0,0,HR 3738,Passed,Veterans Economic Opportunity and Transition Administration Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,30,2,413,0,0,0,0,0,0,HR 4016,Passed,Veteran Fraud Reimbursement Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,04,30,2,406,6,0,0,0,0,0,HR 1767,Passed,Student Veteran Benefit Restoration Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,04,30,2,209,205,0.022,0.132,-0.715,0.079,-0.374,HRES 1173,Passed,"Providing for consideration of the bills H.R. 615, H.R. 2925, H.R. 3195, H.R. 764, H.R. 3397, H.R. 6285, and H.R. 6090",On Ordering the Previous Question
118,HOUSE,2024,04,30,2,209,205,0.022,0.132,-0.715,0.079,-0.374,HRES 1173,Passed,"Providing for consideration of the bills H.R. 615, H.R. 2925, H.R. 3195, H.R. 764, H.R. 3397, H.R. 6285, and H.R. 6090",On Agreeing to the Resolution
118,HOUSE,2024,04,30,2,204,210,0.022,0.131,0.715,-0.079,-0.372,HR 3397,Failed,WEST Act,On Motion to Recommit
118,HOUSE,2024,04,30,2,212,202,-0.063,0.334,-0.605,-0.966,-7.359,HR 3397,Passed,WEST Act,On Passage
118,HOUSE,2024,04,30,2,204,211,0.117,0.993,0.664,-0.415,-5.975,HR 615,Failed,Protecting Access for Hunters and Anglers Act,On Motion to Recommit
118,HOUSE,2024,04,30,2,214,201,-0.18,0.699,-0.305,-0.427,-29.181,HR 615,Passed,Protecting Access for Hunters and Anglers Act,On Passage
118,HOUSE,2024,04,30,2,205,210,0.022,0.131,0.715,-0.079,-0.374,HR 764,Failed,Trust the Science Act,On Motion to Recommit
118,HOUSE,2024,04,30,2,209,205,-0.01,0.272,-0.538,-1.348,-20.146,HR 764,Passed,Trust the Science Act,On Passage
118,HOUSE,2024,04,30,2,205,210,0.022,0.131,0.715,-0.079,-0.374,HR 3195,Failed,Superior National Forest Restoration Act,On Motion to Recommit
118,HOUSE,2024,04,30,2,212,203,-0.073,0.29,-0.702,-0.324,-2.862,HR 3195,Passed,Superior National Forest Restoration Act,On Passage
118,HOUSE,2024,05,01,2,320,91,-0.751,0.66,-0.311,-0.688,-131.071,HR 6090,Passed,Antisemitism Awareness Act,On Passage
118,HOUSE,2024,05,01,2,201,211,0.022,0.132,0.715,-0.079,-0.374,HR 6285,Failed,Alaska’s Right to Produce Act,On Motion to Recommit
118,HOUSE,2024,05,01,2,214,199,0.07,-0.084,-0.548,-1.133,-12.401,HR 6285,Passed,Alaska’s Right to Produce Act,On Passage
118,HOUSE,2024,05,01,2,210,204,-0.217,0.976,0.551,1.002,-21.162,HR 2925,Passed,Mining Regulatory Clarity Act,On Motion to Recommit
118,HOUSE,2024,05,01,2,223,191,-0.087,0.056,-0.549,-1.1,-22.523,HRES 1112,Passed,Denouncing the Biden administration’s immigration policies,On Agreeing to the Resolution
118,HOUSE,2024,05,06,2,377,4,0,0,0,0,0,HR 7219,Passed,Information Quality Assurance Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,06,2,352,27,0.476,-0.644,0.44,-1.485,-27.374,HR 7525,Passed,Special District Grant Accessibility Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,07,2,371,28,0.795,-0.041,0.849,-1.929,-41.754,HR 3354,Passed,"To designate the facility of the United States Postal Service located at 220 North Hatcher Avenue in Purcellville, Virginia, as the “Secretary of State Madeleine Albright Post Office Building”",On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,07,2,204,200,0.021,0.13,-0.715,0.078,-0.373,HRES 1194,Passed,Providing for consideration of the bills (H.R. 6192) Hands Off Our Home Appliances Act; (H.R. 7109) Equal Representation Act; (H.R. 2925) Mining Regulatory Clarity Act; and the joint resolution (H.J Res. 109) providing for congressional disapproval of the rule relating to “Staff Accounting Bulletin No. 121”,On Ordering the Previous Question
118,HOUSE,2024,05,07,2,205,199,0.021,0.13,-0.715,0.078,-0.373,HRES 1194,Passed,Providing for consideration of the bills (H.R. 6192) Hands Off Our Home Appliances Act; (H.R. 7109) Equal Representation Act; (H.R. 2925) Mining Regulatory Clarity Act; and the joint resolution (H.J Res. 109) providing for congressional disapproval of the rule relating to “Staff Accounting Bulletin No. 121”,On Agreeing to the Resolution
118,HOUSE,2024,05,07,2,208,199,0.007,0.049,-0.568,-1.044,-8.6,HR 6192,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,07,2,202,206,0.022,0.131,0.715,-0.079,-0.373,HR 6192,Failed,Hands Off Our Home Appliances Act,On Motion to Recommit
118,HOUSE,2024,05,07,2,212,195,0.126,-0.434,-0.51,-0.907,-15.996,HR 6192,Passed,Hands Off Our Home Appliances Act,On Passage
118,HOUSE,2024,05,07,2,214,191,-0.127,0.371,-0.325,-0.127,-28.64,HJRES 98,Failed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to “Standard for Determining Joint Employer Status”","Passage, Objections of the President To The Contrary Notwithstanding"
118,HOUSE,2024,05,07,2,401,0,0,0,0,0,0,HR 7423,Passed,"To designate the facility of the United States Postal Service located at 103 Benedette Street in Rayville, Louisiana, as the “Luke Letlow Post Office Building”",On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,08,2,385,24,-0.192,-0.981,0.003,-0.587,-74.918,HR 8289,Passed,"Airport and Airway Extension Act of 2024, Part II",On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,08,2,359,43,0.395,-0.578,-0.004,-1.052,-84.241,HRES 1209,Passed,Declaring the office of Speaker of the House of Representatives to be vacant,On Motion to Table
118,HOUSE,2024,05,08,2,228,182,0.043,-0.618,-0.269,-0.362,-52.062,HJRES 109,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Securities and Exchange Commission relating to “Staff Accounting Bulletin No. 121”",On Passage
118,HOUSE,2024,05,08,2,203,208,0.022,0.132,0.715,-0.079,-0.373,HR 2925,Failed,Mining Regulatory Clarity Act,On Motion to Recommit
118,HOUSE,2024,05,08,2,216,195,-0.166,0.449,-0.36,-0.524,-22.826,HR 2925,Passed,Mining Regulatory Clarity Act,On Passage
118,HOUSE,2024,05,08,2,203,207,0.022,0.132,0.715,-0.079,-0.373,HR 7109,Failed,Equal Representation Act,On Motion to Recommit
118,HOUSE,2024,05,08,2,206,202,0.022,0.132,-0.715,0.079,-0.373,HR 7109,Passed,Equal Representation Act,On Passage
118,HOUSE,2024,05,08,2,393,13,-0.987,-0.162,-0.641,-1.951,-37.948,S 870,Passed,Fire Grants and Safety Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,08,2,358,41,0.011,-1,0.231,-1.105,-58.961,HR 4143,Passed,National Construction Safety Team Enhancement Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,14,2,370,18,-0.23,-0.878,0.051,-1.721,-34.944,S 546,Passed,Recruit and Retain Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,14,2,376,16,0.782,-0.346,0.399,-1.465,-25.021,HR 7659,Passed,Coast Guard Authorization Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,15,2,212,201,0.022,0.132,-0.715,0.079,-0.374,HRES 1227,Passed,"Providing for consideration of the bills H.R. 8369, H.R. 7530, H.R. 7343, H.R. 8146, H.R. 7581, and H.R. 354; and providing for consideration of the resolutions H. Res. 1213 and H. Res. 1210",On Ordering the Previous Question
118,HOUSE,2024,05,15,2,212,200,0.178,-0.753,-0.651,-0.627,-5.503,HRES 1227,Passed,"Providing for consideration of the bills H.R. 8369, H.R. 7530, H.R. 7343, H.R. 8146, H.R. 7581, and H.R. 354; and providing for consideration of the resolutions H. Res. 1213 and H. Res. 1210",On Agreeing to the Resolution
118,HOUSE,2024,05,15,2,387,26,0.727,-0.433,0.163,-0.722,-63.685,HR 3935,Passed,Securing Growth and Robust Leadership in American Aviation Act,On Motion to Suspend the Rules and Concur in the Senate Amendment
118,HOUSE,2024,05,15,2,225,181,0.161,-0.507,-0.501,-1.227,-34.333,HR 7530,Passed,DC CRIMES Act,On Passage
118,HOUSE,2024,05,15,2,223,185,-0.275,0.58,-0.655,-1.006,-27.22,HRES 1210,Passed,Condemning the Biden border crisis and the tremendous burdens law enforcement officers face as a result,On Agreeing to the Resolution
118,HOUSE,2024,05,15,2,356,55,0.038,-0.999,-0.291,-1.111,-69.834,HR 7581,Passed,Improving Law Enforcement Officer Safety and Wellness Through Data Act,On Passage
118,HOUSE,2024,05,15,2,265,148,-0.277,0.038,-0.405,-0.662,-60.396,HR 7343,Passed,Detain and Deport Illegal Aliens Who Assault Cops Act,On Passage
118,HOUSE,2024,05,15,2,374,36,0.701,-0.22,0.227,-0.861,-58.02,HR 4510,Passed,NTIA Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,15,2,376,33,0.226,-0.915,0.38,-1.493,-39.522,HR 4310,Passed,Youth Poisoning Protection Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,15,2,408,3,0,0,0,0,0,HR 4581,Passed,Maternal and Child Health Stillbirth Prevention Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,15,2,399,13,0.61,-0.792,0.784,-1.911,-23.533,HR 6960,Passed,Emergency Medical Services for Children Reauthorization Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,05,15,2,378,34,0.349,-0.672,0.349,-1.492,-34.733,HR 1797,Passed,Setting Consumer Standards for Lithium-Ion Batteries Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,15,2,334,79,0.82,-0.17,0.14,-1.581,-113.797,HR 6572,Passed,Deploying American Blockchains Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,15,2,390,19,0.742,-0.344,0.305,-0.932,-28.753,HR 6571,Passed,Promoting Resilient Supply Chains Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,15,2,388,24,0.621,-0.472,0.483,-1.273,-21.189,HR 3950,Passed,TICKET Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,16,2,221,185,0.255,-0.59,-0.477,-1.228,-34.363,HR 354,Passed,LEOSA Reform Act,On Passage
118,HOUSE,2024,05,16,2,197,213,-0.116,0.226,0.648,0.716,-12.252,HR 8146,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,16,2,254,157,-0.218,-0.02,-0.335,-0.623,-59.797,HR 8146,Passed,Police Our Border Act,On Passage
118,HOUSE,2024,05,16,2,202,210,0.022,0.131,0.715,-0.08,-0.372,HR 8369,Failed,Israel Security Assistance Support Act,On Motion to Recommit
118,HOUSE,2024,05,16,2,224,187,-0.296,0.955,-0.319,-0.352,-51.38,HR 8369,Passed,Israel Security Assistance Support Act,On Passage
118,HOUSE,2024,05,17,2,337,61,-0.098,-0.995,-0.361,-0.923,-68.593,HRES 1213,Passed,A resolution regarding violence against law enforcement officers,On Agreeing to the Resolution
118,HOUSE,2024,05,21,2,382,7,0,0,0,0,0,HR 5863,Passed,Federal Disaster Tax Relief Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,21,2,392,2,0,0,0,0,0,HR 3019,Passed,Federal Prison Oversight Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,05,22,2,205,203,0.025,0.161,-0.716,0.051,-0.352,HRES 1243,Passed,Providing for consideration of the bills (H.R. 4763) Financial Innovation and Technology for the 21st Century Act; (H.R. 5403) CBDC Anti-Surveillance State Act; and (H.R. 192) to prohibit individuals who are not citizens of the United States from voting in elections in the District of Columbia,On Ordering the Previous Question
118,HOUSE,2024,05,22,2,204,203,0.022,0.131,-0.715,0.079,-0.373,HRES 1243,Passed,Providing for consideration of the bills (H.R. 4763) Financial Innovation and Technology for the 21st Century Act; (H.R. 5403) CBDC Anti-Surveillance State Act; and (H.R. 192) to prohibit individuals who are not citizens of the United States from voting in elections in the District of Columbia,On Agreeing to the Resolution
118,HOUSE,2024,05,22,2,204,209,0.021,0.129,0.715,-0.077,-0.371,HR 4763,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,22,2,411,0,0,0,0,0,0,HR 4763,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,22,2,225,191,-0.084,-0.069,-0.291,-0.298,-34.681,HR 4763,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,22,2,279,136,-0.19,-0.354,-0.158,-0.228,-126.432,HR 4763,Passed,Financial Innovation and Technology for the 21st Century Act,On Passage
118,HOUSE,2024,05,23,2,204,176,-0.097,0.317,-0.696,-0.383,-3.823,HR 5403,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,23,2,206,193,0.019,0.245,-0.347,-0.442,-11.342,HR 5403,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,23,2,212,195,-0.077,0.323,-0.694,-0.427,-3.817,HR 5403,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,05,23,2,216,192,-0.096,0.315,-0.695,-0.392,-3.857,HR 5403,Passed,CBDC Anti-Surveillance State Act,On Passage
118,HOUSE,2024,05,23,2,195,212,0.022,0.136,0.715,-0.084,-0.372,HR 192,Failed,To prohibit individuals who are not citizens of the United States from voting in elections in the District of Columbia,On Motion to Recommit
118,HOUSE,2024,05,23,2,262,143,-0.375,0.393,-0.853,-1.498,-64.096,HR 192,Passed,To prohibit individuals who are not citizens of the United States from voting in elections in the District of Columbia,On Passage
118,HOUSE,2024,06,03,2,371,0,0,0,0,0,0,HRES 1215,Passed,Calling on elected officials and civil society leaders to join in efforts to educate the public on the contributions of the Jewish American community,"On Motion to Suspend the Rules and Agree, as Amended"
118,HOUSE,2024,06,03,2,369,2,0,0,0,0,0,HR 6983,Passed,"To designate the facility of the United States Postal Service located at 15 South Valdosta Road in Lakeland, Georgia, as the “Nell Patten Roquemore Post Office”",On Motion to Suspend the Rules and Pass
118,HOUSE,2024,06,04,2,205,193,0.02,0.135,-0.715,0.081,-0.355,HRES 1269,Passed,"Providing for consideration of the bill (H.R. 8580) making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2025, and providing for consideration of the bill (H.R. 8282) Illegitimate Court Counteraction Act",On Ordering the Previous Question
118,HOUSE,2024,06,04,2,208,195,0.022,0.143,-0.715,0.093,-0.371,HRES 1269,Passed,"Providing for consideration of the bill (H.R. 8580) making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2025, and providing for consideration of the bill (H.R. 8282) Illegitimate Court Counteraction Act",On Agreeing to the Resolution
118,HOUSE,2024,06,04,2,207,195,0.01,-1,-0.408,-0.099,-17.517,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,04,2,211,193,0.19,-0.389,-0.53,-1.147,-18.011,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,04,2,46,354,0.122,-0.79,-0.295,1.342,-50.154,HR 8580,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,04,2,290,116,0.625,-0.254,0.202,0.481,-146.353,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,04,2,206,200,0.036,0.143,-0.639,-0.868,-4.715,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,04,2,247,155,0.099,-0.995,-0.333,-0.564,-72.992,HR 8282,Passed,Illegitimate Court Counteraction Act,On Passage
118,HOUSE,2024,06,05,2,333,70,0.47,-0.882,-0.068,-0.643,-126.722,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,05,2,392,11,-0.257,-0.967,-0.063,-0.641,-45.523,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,05,2,237,169,-0.224,0.224,-0.242,-0.513,-63.276,HR 8580,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,05,2,199,207,0.022,0.142,0.715,-0.092,-0.371,HR 8580,Failed,"Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2025",On Motion to Recommit
118,HOUSE,2024,06,05,2,209,197,-0.254,0.861,-0.556,-0.969,-17.496,HR 8580,Passed,"Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2025",On Passage
118,HOUSE,2024,06,11,2,384,25,0.478,-0.726,0.251,-0.792,-32.188,HR 6543,Passed,No Hidden FEES Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,06,11,2,351,56,0.407,-0.601,0.258,-0.623,-59.13,HR 2964,Passed,WIPPES Act,"On Motion to Suspend the Rules and Pass, as Amended"
118,HOUSE,2024,06,12,2,210,204,0.025,0.164,-0.716,0.055,-0.352,HRES 1287,Passed,Providing for consideration of the bill (H.R. 8070) the Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025; and relating to the consideration of House Report 118-527 and an accompanying resolution; and for other purposes,On Ordering the Previous Question
118,HOUSE,2024,06,12,2,208,207,0.025,0.162,-0.716,0.056,-0.353,HRES 1287,Passed,Providing for consideration of the bill (H.R. 8070) the Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025; and relating to the consideration of House Report 118-527 and an accompanying resolution; and for other purposes,On Agreeing to the Resolution
118,HOUSE,2024,06,12,2,391,26,0.559,-0.52,0.393,-1.474,-24.994,S 138,Passed,Promoting a Resolution to the Tibet-China Dispute Act,On Motion to Suspend the Rules and Pass
118,HOUSE,2024,06,12,2,204,199,0.029,0.786,-0.772,-0.484,-4.257,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,173,241,0.31,0.425,-0.268,-0.002,-66.109,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,196,231,0.226,0.197,-0.27,-0.366,-52.639,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,215,210,0.203,-0.852,-0.806,-0.579,-7.486,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,201,217,-0.095,0.861,-0.202,-0.286,-77.617,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,238,187,-0.418,0.908,-0.587,-1.036,-44.319,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,81,346,-0.125,-0.93,-0.356,1.538,-89.853,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,12,2,216,207,-0.004,-0.551,-0.719,0.428,-4.647,HRES 1292,Passed,Resolution Recommending that the House of Representatives find United States Attorney General Merrick B. Garland in Contempt of Congress for Refusal to Comply with a Subpoena Duly Issued by the Committee on the Judiciary,On Agreeing to the Resolution
118,HOUSE,2024,06,13,2,74,343,-0.006,-0.82,-0.354,1.482,-73.906,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,213,206,0.077,-0.997,-0.45,-0.082,-10.698,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,214,207,0.073,0.153,-0.462,-0.837,-9.661,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,134,286,0.123,-0.176,-0.016,0.743,-192.943,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,216,206,0.132,-0.751,-0.426,-0.197,-9.584,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,212,212,0.187,0.338,-0.563,0.171,-14.469,HR 8070,Failed,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,211,208,0.165,0.093,-0.477,0.029,-13.288,HR 8070,Agreed to,NA,On Agreeing to the Amendment
118,HOUSE,2024,06,13,2,214,210,0.158,0.26,-0.709,0.199,-7.743,HR 8070,Agreed to,NA,On Agreeing to the Amendment
